Merk,Model,Tahun Produksi,Jarak Tempuh,Warna,Engine CC,Transmission,Seat Capacity,Harga,Fuel Type,Umur Mobil
Mazda,2,2018.0,52500.0,Black,1495.0,Automatic,5.0,175000000.0,Petrol,7.0
Suzuki,Xl7,2024.0,12500.0,White,1500.0,Automatic,7.0,248000000.0,Hybrid,1.0
Toyota,Alphard,2022.0,37500.0,Black,2494.0,Automatic,7.0,767000000.0,Petrol,3.0
Toyota,Kijang,2024.0,17500.0,White,1987.0,Automatic,8.0,450000000.0,Hybrid,1.0
Mitsubishi,Pajero,2022.0,17500.0,Grey,2442.0,Automatic,7.0,476000000.0,Diesel,3.0
Wuling,Almaz,2019.0,42500.0,Black,1451.0,Automatic,5.0,145000000.0,Petrol,6.0
Toyota,Fortuner,2019.0,59531.0,Black,2393.0,Automatic,7.0,382000000.0,Diesel,6.0
Toyota,Voxy,2019.0,59824.0,Black,1986.0,Automatic,7.0,290000000.0,Petrol,6.0
Toyota,Voxy,2018.0,55289.0,Black,1986.0,Automatic,7.0,275000000.0,Petrol,7.0
Hyundai,Creta,2022.0,37797.0,White,1497.0,Automatic,5.0,262000000.0,Petrol,3.0
Toyota,Sienta,2018.0,65526.0,Orange,1497.0,Automatic,7.0,169000000.0,Petrol,7.0
Daihatsu,Terios,2020.0,52500.0,White,1496.0,Automatic,7.0,185000000.0,Petrol,5.0
Honda,Hr,2017.0,52500.0,Grey,1497.0,Automatic,5.0,165000000.0,Petrol,8.0
Nissan,X,2018.0,107500.0,Silver,2488.0,Automatic,7.0,175000000.0,Petrol,7.0
Bmw,M4,2023.0,17500.0,Yellow,2993.0,Automatic,4.0,1900000000.0,Petrol,2.0
Toyota,Alphard,2017.0,27500.0,Black,2494.0,Automatic,7.0,375000000.0,Petrol,8.0
Mini,Cooper,2018.0,22500.0,White,1500.0,Automatic,4.0,430000000.0,Petrol,7.0
Bmw,528I,2015.0,52500.0,White,1997.0,Automatic,5.0,314000000.0,Petrol,10.0
Bmw,X5,2021.0,27500.0,White,2998.0,Automatic,5.0,799999000.0,Petrol,4.0
Bmw,330I,2020.0,27500.0,Grey,1998.0,Automatic,5.0,598900000.0,Petrol,5.0
Bmw,X5,2017.0,32500.0,White,2979.0,Automatic,5.0,462000000.0,Petrol,8.0
Bmw,X1,2020.0,27500.0,White,1499.0,Automatic,5.0,399000000.0,Petrol,5.0
Bmw,330I,2020.0,27500.0,Grey,1998.0,Automatic,5.0,572000000.0,Petrol,5.0
Bmw,530I,2017.0,77500.0,White,1998.0,Automatic,5.0,490000000.0,Petrol,8.0
Mercedes,Benz,2018.0,42500.0,Black,1991.0,Automatic,5.0,465000000.0,Petrol,7.0
Mercedes,Benz,2018.0,27500.0,White,2996.0,Automatic,5.0,559000000.0,Petrol,7.0
Mercedes,Benz,2015.0,22500.0,White,2996.0,Automatic,4.0,515000000.0,Petrol,10.0
Mercedes,Benz,2014.0,22500.0,White,1595.0,Automatic,5.0,299000000.0,Petrol,11.0
Mercedes,Benz,2015.0,27500.0,White,2996.0,Automatic,5.0,588000000.0,Petrol,10.0
Mercedes,Benz,2019.0,22500.0,White,1497.0,Automatic,5.0,442000000.0,Petrol,6.0
Mercedes,Benz,2015.0,22500.0,Black,2996.0,Automatic,7.0,499000000.0,Petrol,10.0
Mercedes,Benz,2019.0,27500.0,Grey,1497.0,Automatic,5.0,458000000.0,Petrol,6.0
Mercedes,Benz,2019.0,37500.0,Black,1991.0,Automatic,5.0,527000000.0,Petrol,6.0
Mercedes,Benz,2013.0,42500.0,White,1991.0,Automatic,5.0,277000000.0,Petrol,12.0
Mercedes,Benz,2020.0,27500.0,Black,2999.0,Automatic,7.0,1080000000.0,Petrol,5.0
Mercedes,Benz,2022.0,12500.0,Grey,1991.0,Automatic,5.0,777000000.0,Petrol,3.0
Mercedes,Benz,2014.0,27500.0,Black,1595.0,Automatic,5.0,275000000.0,Petrol,11.0
Suzuki,Baleno,2019.0,57500.0,Red,1373.0,Automatic,5.0,160000000.0,Petrol,6.0
Mercedes,Benz,2011.0,27500.0,Black,1796.0,Automatic,4.0,345000000.0,Petrol,14.0
Suzuki,Sx4,2017.0,67500.0,Grey,1500.0,Automatic,5.0,145000000.0,Petrol,8.0
Mini,Cabrio,2016.0,17500.0,Blue,1998.0,Automatic,4.0,595000000.0,Petrol,9.0
Mercedes,Benz,2020.0,7500.0,Black,1991.0,Automatic,5.0,725000000.0,Petrol,5.0
Mercedes,Benz,2020.0,12500.0,Black,1991.0,Automatic,8.0,775000000.0,Petrol,5.0
Honda,Br,2024.0,2500.0,Brown,1498.0,Automatic,7.0,242000000.0,Petrol,1.0
Ferrari,California,2012.0,7500.0,Yellow,4297.0,Automatic,4.0,2575000000.0,Petrol,13.0
Toyota,Harrier,2008.0,122500.0,Black,2362.0,Automatic,5.0,135000000.0,Petrol,17.0
Mercedes,Benz,2020.0,17500.0,Black,1991.0,Automatic,5.0,725000000.0,Petrol,5.0
Mercedes,Benz,2018.0,42500.0,White,2996.0,Automatic,5.0,525000000.0,Petrol,7.0
Mercedes,Benz,2017.0,17500.0,Silver,1991.0,Automatic,5.0,330000000.0,Petrol,8.0
Lexus,Lx,2025.0,2500.0,Black,3445.0,Automatic,7.0,4250000000.0,Hybrid,0.0
Toyota,Veloz,2022.0,52500.0,Silver,1496.0,Automatic,7.0,232000000.0,Petrol,3.0
Toyota,Rush,2014.0,92500.0,White,1495.0,Automatic,5.0,125000000.0,Petrol,11.0
Daihatsu,Sigra,2021.0,53140.0,Grey,1197.0,Manual,7.0,123000000.0,Petrol,4.0
Lexus,Lx,2016.0,52500.0,Black,5663.0,Automatic,8.0,1295000000.0,Petrol,9.0
Daihatsu,Terios,2024.0,2500.0,Black,1496.0,Automatic,7.0,193000000.0,Petrol,1.0
Mercedes,Benz,2016.0,42500.0,Grey,1991.0,Automatic,5.0,348000000.0,Petrol,9.0
Toyota,Kijang,2024.0,27500.0,Silver,1987.0,Automatic,8.0,390000000.0,Petrol,1.0
Bmw,530I,2017.0,37500.0,Blue,1998.0,Automatic,5.0,430000000.0,Petrol,8.0
Honda,Br,2022.0,42500.0,White,1498.0,Automatic,7.0,225000000.0,Petrol,3.0
Bmw,Z4,2022.0,2500.0,Black,1998.0,Automatic,2.0,1300000000.0,Petrol,3.0
Mercedes,Benz,2017.0,27500.0,Black,1991.0,Automatic,5.0,355000000.0,Petrol,8.0
Mercedes,Benz,2021.0,17500.0,Black,2999.0,Automatic,7.0,1125000000.0,Petrol,4.0
Mercedes,Benz,2012.0,27500.0,Black,1796.0,Automatic,2.0,499000000.0,Petrol,13.0
Porsche,718,2024.0,2500.0,Blue,1988.0,Automatic,2.0,2400000000.0,Petrol,1.0
Honda,Brio,2020.0,47500.0,Grey,1199.0,Automatic,5.0,146000000.0,Petrol,5.0
Kia,Sonet,2023.0,37500.0,White,1497.0,Automatic,5.0,220000000.0,Petrol,2.0
Mini,Countryman,2020.0,12500.0,White,1998.0,Automatic,5.0,595000000.0,Petrol,5.0
Toyota,Fortuner,2020.0,67500.0,White,2393.0,Automatic,7.0,410000000.0,Diesel,5.0
Hyundai,Santa,2024.0,2500.0,Black,1598.0,Automatic,6.0,695000000.0,Hybrid,1.0
Mini,Cabrio,2021.0,2500.0,Green,1998.0,Automatic,4.0,875000000.0,Petrol,4.0
Mini,Countryman,2021.0,2500.0,Green,1499.0,Automatic,5.0,545000000.0,Petrol,4.0
Lamborghini,Aventador,2018.0,2500.0,Yellow,6498.0,Automatic,4.0,8750000000.0,Petrol,7.0
Rolls,Royce,2013.0,7500.0,Grey,6600.0,Automatic,5.0,6950000000.0,Petrol,12.0
Toyota,Alphard,2017.0,52500.0,Black,2494.0,Automatic,7.0,535000000.0,Petrol,8.0
Bmw,330I,2021.0,22500.0,Black,1998.0,Automatic,5.0,609000000.0,Petrol,4.0
Toyota,Alphard,2019.0,123000.0,White,2494.0,Automatic,7.0,600000000.0,Petrol,6.0
Honda,Mobilio,2018.0,62500.0,White,1496.0,Automatic,7.0,157000000.0,Petrol,7.0
Mitsubishi,Pajero,2016.0,37500.0,Black,2442.0,Automatic,7.0,349000000.0,Diesel,9.0
Toyota,Kijang,2024.0,22500.0,Black,1987.0,Automatic,8.0,369000000.0,Petrol,1.0
Mercedes,Benz,2015.0,42500.0,Black,1595.0,Automatic,5.0,250000000.0,Petrol,10.0
Mercedes,Benz,2015.0,37500.0,White,1595.0,Automatic,5.0,275000000.0,Petrol,10.0
Lexus,Nx,2019.0,37500.0,White,1998.0,Automatic,5.0,572000000.0,Petrol,6.0
Honda,Mobilio,2018.0,62500.0,Grey,1496.0,Automatic,7.0,149000000.0,Petrol,7.0
Lamborghini,Urus,2022.0,2500.0,Grey,3996.0,Automatic,5.0,8300000000.0,Petrol,3.0
Suzuki,Apv,2013.0,112500.0,Grey,1500.0,Automatic,8.0,90000000.0,Petrol,12.0
Ferrari,Sf90,2022.0,2500.0,Red,3990.0,Automatic,2.0,15000000000.0,Hybrid,3.0
Mercedes,Benz,2020.0,27500.0,White,1991.0,Automatic,5.0,638000000.0,Petrol,5.0
Toyota,Calya,2022.0,16484.0,Black,1197.0,Automatic,7.0,138000000.0,Petrol,3.0
Toyota,Sienta,2021.0,59708.0,Black,1497.0,Automatic,7.0,188000000.0,Petrol,4.0
Mercedes,Benz,2017.0,17500.0,Black,2996.0,Automatic,7.0,750000000.0,Petrol,8.0
Rolls,Royce,2011.0,7500.0,Black,6600.0,Automatic,5.0,4500000000.0,Petrol,14.0
Toyota,Agya,2020.0,28598.0,Grey,1197.0,Automatic,5.0,131000000.0,Petrol,5.0
Honda,Jazz,2018.0,77500.0,Black,1497.0,Automatic,5.0,206000000.0,Petrol,7.0
Mercedes,Benz,2016.0,12500.0,Blue,1991.0,Automatic,5.0,435000000.0,Petrol,9.0
Mercedes,Benz,2018.0,7500.0,Red,1596.0,Automatic,5.0,395000000.0,Petrol,7.0
Toyota,Veloz,2022.0,52500.0,Silver,1496.0,Automatic,7.0,232000000.0,Petrol,3.0
Mercedes,Benz,2014.0,22500.0,White,1991.0,Automatic,4.0,685000000.0,Petrol,11.0
Honda,Hr,2024.0,12500.0,Grey,1498.0,Automatic,5.0,329000000.0,Petrol,1.0
Mitsubishi,Pajero,2023.0,7500.0,Black,2442.0,Automatic,7.0,562000000.0,Diesel,2.0
Mercedes,Benz,2017.0,17500.0,Black,2996.0,Automatic,5.0,925999999.0,Petrol,8.0
Mitsubishi,Xpander,2023.0,7500.0,White,1499.0,Automatic,7.0,279000000.0,Petrol,2.0
Mitsubishi,Xpander,2023.0,22500.0,Black,1499.0,Automatic,7.0,260000000.0,Petrol,2.0
Toyota,Agya,2020.0,27500.0,Grey,1197.0,Automatic,5.0,131000000.0,Petrol,5.0
Lexus,Lx,2017.0,102500.0,Black,5663.0,Automatic,8.0,1150000000.0,Petrol,8.0
Toyota,Fortuner,2020.0,62500.0,Black,2393.0,Automatic,7.0,400000000.0,Diesel,5.0
Mitsubishi,Xpander,2021.0,42500.0,Black,1499.0,Automatic,7.0,227000000.0,Petrol,4.0
Honda,Brio,2020.0,62500.0,Black,1199.0,Automatic,5.0,159000000.0,Petrol,5.0
Honda,Br,2016.0,75330.0,White,1497.0,Automatic,7.0,164000000.0,Petrol,9.0
Hyundai,Creta,2022.0,37500.0,Red,1497.0,Automatic,5.0,263000000.0,Petrol,3.0
Bmw,520I,2017.0,22500.0,Maroon,1997.0,Automatic,5.0,319000000.0,Petrol,8.0
Toyota,Avanza,2014.0,72500.0,Black,1298.0,Automatic,7.0,110000000.0,Petrol,11.0
Honda,Hr,2021.0,52500.0,White,1497.0,Automatic,5.0,218900000.0,Petrol,4.0
Daihatsu,Sirion,2021.0,67500.0,Red,1329.0,Automatic,5.0,148000000.0,Petrol,4.0
Suzuki,Xl7,2024.0,7500.0,Grey,1500.0,Automatic,7.0,205000000.0,Petrol,1.0
Toyota,Avanza,2022.0,27500.0,Silver,1496.0,Automatic,7.0,203000000.0,Petrol,3.0
Mitsubishi,Xpander,2021.0,42500.0,Grey,1499.0,Automatic,7.0,228000000.0,Petrol,4.0
Hyundai,Creta,2022.0,37500.0,White,1497.0,Automatic,5.0,265000000.0,Petrol,3.0
Toyota,Sienta,2021.0,57500.0,Black,1497.0,Automatic,7.0,188000000.0,Petrol,4.0
Mitsubishi,Pajero,2023.0,27500.0,Black,2442.0,Automatic,7.0,478000000.0,Diesel,2.0
Mitsubishi,Xpander,2021.0,32500.0,White,1499.0,Automatic,7.0,207000000.0,Petrol,4.0
Daihatsu,Ayla,2021.0,37500.0,Red,998.0,Automatic,5.0,113000000.0,Petrol,4.0
Suzuki,Xl7,2021.0,37500.0,White,1500.0,Automatic,7.0,203000000.0,Petrol,4.0
Mitsubishi,Xpander,2023.0,22500.0,Black,1499.0,Automatic,7.0,215000000.0,Petrol,2.0
Mitsubishi,Xpander,2023.0,27500.0,Black,1499.0,Automatic,7.0,215000000.0,Petrol,2.0
Honda,Brio,2019.0,47500.0,Grey,1199.0,Automatic,5.0,138000000.0,Petrol,6.0
Honda,Brio,2019.0,87500.0,Silver,1199.0,Automatic,5.0,150000000.0,Petrol,6.0
Toyota,Fortuner,2022.0,67500.0,Black,2755.0,Automatic,7.0,479000000.0,Diesel,3.0
Daihatsu,Sirion,2011.0,117500.0,Purple,1298.0,Automatic,5.0,69000000.0,Petrol,14.0
Chery,Omoda,2023.0,17500.0,Grey,1498.0,Automatic,5.0,245000000.0,Petrol,2.0
Toyota,Veloz,2022.0,27500.0,Black,1496.0,Automatic,7.0,218000000.0,Petrol,3.0
Bmw,X3,2022.0,17500.0,White,1998.0,Automatic,5.0,820000000.0,Petrol,3.0
Daihatsu,Gran,2017.0,92500.0,Silver,1495.0,Manual,9.0,79000000.0,Petrol,8.0
Mini,Countryman,2017.0,27500.0,Red,1998.0,Automatic,5.0,380000000.0,Petrol,8.0
Porsche,Macan,2014.0,27500.0,Black,1984.0,Automatic,5.0,490000000.0,Petrol,11.0
Hyundai,Stargazer,2024.0,7500.0,Black,1497.0,Automatic,7.0,255000000.0,Petrol,1.0
Nissan,Fairlady,2010.0,17500.0,Black,3696.0,Automatic,2.0,1225000000.0,Petrol,15.0
Toyota,Avanza,2024.0,12500.0,Black,1496.0,Automatic,7.0,200000000.0,Petrol,1.0
Honda,Brio,2023.0,17500.0,Grey,1199.0,Automatic,5.0,162000000.0,Petrol,2.0
Mercedes,Benz,2011.0,27500.0,Black,1796.0,Automatic,2.0,460000000.0,Petrol,14.0
Honda,Mobilio,2018.0,57500.0,Grey,1496.0,Automatic,7.0,148000000.0,Petrol,7.0
Mercedes,Benz,2018.0,7500.0,Black,1991.0,Automatic,5.0,430000000.0,Petrol,7.0
Suzuki,Baleno,2019.0,52500.0,Grey,1373.0,Automatic,5.0,159000000.0,Petrol,6.0
Mitsubishi,Lancer,1993.0,117500.0,Black,1468.0,Automatic,4.0,70000000.0,Petrol,32.0
Mercedes,Benz,2010.0,62500.0,Black,3498.0,Automatic,5.0,265000000.0,Petrol,15.0
Mercedes,Benz,2000.0,77500.0,Black,2799.0,Automatic,5.0,98000000.0,Petrol,25.0
Mercedes,Benz,2004.0,32500.0,Black,2597.0,Automatic,5.0,220000000.0,Petrol,21.0
Bmw,330I,2019.0,47500.0,Black,1998.0,Automatic,5.0,625000000.0,Petrol,6.0
Suzuki,Sx4,2019.0,37500.0,Grey,1500.0,Automatic,5.0,181000000.0,Petrol,6.0
Bmw,645Ci,2004.0,37500.0,Blue,4398.0,Automatic,4.0,385000000.0,Petrol,21.0
Toyota,Raize,2022.0,27500.0,White,998.0,Automatic,5.0,195000000.0,Petrol,3.0
Honda,Brio,2019.0,57500.0,White,1199.0,Automatic,5.0,155000000.0,Petrol,6.0
Lexus,Rx,2018.0,32500.0,White,1998.0,Automatic,5.0,675000000.0,Petrol,7.0
Volkswagen,Scirocco,2014.0,37500.0,White,1390.0,Automatic,4.0,320000000.0,Petrol,11.0
Land,Rover,2023.0,7500.0,Black,1997.0,Automatic,5.0,2300000000.0,Petrol,2.0
Mazda,Cx,2018.0,67500.0,Black,2488.0,Automatic,5.0,285000000.0,Petrol,7.0
Honda,Br,2023.0,27500.0,Black,1498.0,Automatic,7.0,220000000.0,Petrol,2.0
Suzuki,Baleno,2019.0,62500.0,Black,1373.0,Automatic,5.0,153000000.0,Petrol,6.0
Mitsubishi,Pajero,2018.0,62500.0,White,2442.0,Automatic,7.0,368000000.0,Diesel,7.0
Suzuki,Ertiga,2022.0,37500.0,Silver,1462.0,Automatic,7.0,191000000.0,Petrol,3.0
Mercedes,Benz,2020.0,12500.0,Black,1991.0,Automatic,6.0,775000000.0,Petrol,5.0
Mercedes,Benz,2023.0,22500.0,Black,1999.0,Automatic,7.0,995000000.0,Petrol,2.0
Bmw,320I,2020.0,27500.0,Black,1995.0,Automatic,5.0,548000000.0,Petrol,5.0
Mercedes,Benz,2013.0,32500.0,Black,2996.0,Automatic,5.0,299000000.0,Petrol,12.0
Honda,Cr,2021.0,27500.0,White,1498.0,Automatic,5.0,425000000.0,Petrol,4.0
Suzuki,Grand,2024.0,17500.0,Black,1462.0,Automatic,5.0,289000000.0,Hybrid,1.0
Toyota,Fortuner,2019.0,82500.0,Black,2393.0,Automatic,7.0,389000000.0,Diesel,6.0
Honda,Cr,2019.0,77500.0,White,1498.0,Automatic,5.0,329000000.0,Petrol,6.0
Honda,Cr,2020.0,57500.0,Black,1498.0,Automatic,5.0,352000000.0,Petrol,5.0
Honda,Brio,2020.0,42500.0,Red,1199.0,Automatic,5.0,166000000.0,Petrol,5.0
Suzuki,Baleno,2020.0,62500.0,Red,1373.0,Automatic,5.0,170000000.0,Petrol,5.0
Mitsubishi,Xpander,2024.0,2500.0,Silver,1499.0,Automatic,7.0,264000000.0,Petrol,1.0
Toyota,Sienta,2020.0,27500.0,White,1497.0,Automatic,7.0,169000000.0,Petrol,5.0
Toyota,Fortuner,2019.0,57500.0,Black,2393.0,Automatic,7.0,382000000.0,Diesel,6.0
Bmw,520I,2024.0,2500.0,Blue,1998.0,Automatic,5.0,1050000000.0,Petrol,1.0
Bmw,X5,2024.0,2500.0,Black,2998.0,Automatic,5.0,1480000000.0,Petrol,1.0
Nissan,Serena,2024.0,7500.0,White,1433.0,Automatic,7.0,520000000.0,Petrol,1.0
Honda,Cr,2021.0,42500.0,White,1498.0,Automatic,5.0,400000000.0,Petrol,4.0
Honda,Hr,2019.0,87500.0,Grey,1799.0,Automatic,5.0,240000000.0,Petrol,6.0
Toyota,Avanza,2019.0,62500.0,White,1329.0,Automatic,7.0,135000000.0,Petrol,6.0
Lexus,Lm,2020.0,22500.0,Black,3456.0,Automatic,4.0,1125000000.0,Petrol,5.0
Bmw,730Li,2019.0,22500.0,Black,1998.0,Automatic,5.0,799000000.0,Petrol,6.0
Lexus,Lx,2016.0,62500.0,Black,5663.0,Automatic,8.0,1200000000.0,Petrol,9.0
Bmw,730Li,2022.0,12500.0,Black,1998.0,Automatic,5.0,1125000000.0,Petrol,3.0
Mazda,3,2024.0,2500.0,Red,1998.0,Automatic,5.0,475000000.0,Petrol,1.0
Jeep,Wrangler,2014.0,52500.0,Brown,3604.0,Automatic,5.0,780000000.0,Petrol,11.0
Jeep,Wrangler,2015.0,2500.0,White,2985.0,Automatic,4.0,900000000.0,Petrol,10.0
Daihatsu,Sirion,2021.0,42500.0,Red,1329.0,Automatic,5.0,157000000.0,Petrol,4.0
Honda,Jazz,2017.0,72500.0,Grey,1497.0,Automatic,5.0,186000000.0,Petrol,8.0
Honda,Jazz,2019.0,77500.0,Orange,1497.0,Automatic,5.0,213000000.0,Petrol,6.0
Lexus,Rx,2017.0,67500.0,Black,1998.0,Automatic,5.0,509000000.0,Petrol,8.0
Honda,Cr,2021.0,47500.0,Grey,1498.0,Automatic,5.0,419000000.0,Petrol,4.0
Toyota,Kijang,2019.0,42500.0,Silver,1998.0,Automatic,8.0,239000000.0,Petrol,6.0
Toyota,Kijang,2022.0,42500.0,Black,1998.0,Automatic,8.0,309000000.0,Diesel,3.0
Toyota,Kijang,2022.0,27500.0,White,1998.0,Automatic,8.0,285000000.0,Petrol,3.0
Daihatsu,Sigra,2022.0,7500.0,Grey,1197.0,Automatic,7.0,125000000.0,Petrol,3.0
Mercedes,Benz,2014.0,52500.0,White,1991.0,Automatic,5.0,275000000.0,Petrol,11.0
Mercedes,Benz,2012.0,72500.0,Black,2996.0,Automatic,5.0,175000000.0,Petrol,13.0
Gwm,Tank,2024.0,7500.0,Black,1998.0,Automatic,7.0,850000000.0,Petrol,1.0
Kia,Seltos,2020.0,47500.0,Black,1353.0,Automatic,5.0,212000000.0,Petrol,5.0
Bmw,530I,2017.0,37500.0,Black,1998.0,Automatic,5.0,430000000.0,Petrol,8.0
Bmw,320I,2016.0,47500.0,Black,1995.0,Automatic,5.0,305000000.0,Petrol,9.0
Bmw,320I,2016.0,7500.0,White,1995.0,Automatic,5.0,450000000.0,Petrol,9.0
Honda,Cr,2021.0,37500.0,Silver,1498.0,Automatic,5.0,381000000.0,Petrol,4.0
Toyota,Alphard,2019.0,72500.0,Brown,2494.0,Automatic,7.0,599000000.0,Petrol,6.0
Nissan,Kicks,2021.0,72500.0,White,1198.0,Automatic,5.0,228500000.0,Petrol,4.0
Kia,Sonet,2022.0,62500.0,Black,1497.0,Automatic,5.0,180000000.0,Petrol,3.0
Toyota,Vellfire,2019.0,197500.0,White,2494.0,Automatic,7.0,608000000.0,Petrol,6.0
Toyota,Agya,2023.0,12500.0,Red,1200.0,Automatic,5.0,177000000.0,Petrol,2.0
Daihatsu,Sigra,2024.0,12500.0,Silver,1197.0,Automatic,7.0,133000000.0,Petrol,1.0
Suzuki,Ertiga,2023.0,22500.0,Grey,1462.0,Manual,7.0,189000000.0,Hybrid,2.0
Mitsubishi,Triton,2021.0,107500.0,White,2477.0,Manual,5.0,208000000.0,Diesel,4.0
Honda,Jazz,2016.0,102500.0,Grey,1497.0,Automatic,5.0,163000000.0,Petrol,9.0
Toyota,Raize,2024.0,7500.0,Red,998.0,Automatic,5.0,201000000.0,Petrol,1.0
Toyota,Yaris,2022.0,27500.0,Grey,1495.0,Automatic,5.0,222000000.0,Petrol,3.0
Honda,Brio,2021.0,92500.0,Grey,1199.0,Automatic,5.0,156000000.0,Petrol,4.0
Daihatsu,Sigra,2023.0,17500.0,Red,1197.0,Manual,7.0,119000000.0,Petrol,2.0
Honda,Hr,2022.0,42500.0,Black,1498.0,Automatic,5.0,321000000.0,Petrol,3.0
Honda,Cr,2019.0,62500.0,Grey,1498.0,Automatic,5.0,335000000.0,Petrol,6.0
Bmw,M4,2023.0,2500.0,Grey,2993.0,Automatic,4.0,2150000000.0,Petrol,2.0
Suzuki,Baleno,2020.0,62500.0,Red,1373.0,Automatic,5.0,165000000.0,Petrol,5.0
Mercedes,Benz,2023.0,22500.0,Grey,1999.0,Automatic,5.0,749000000.0,Petrol,2.0
Toyota,Land,2025.0,2500.0,Black,2755.0,Automatic,5.0,2350000000.0,Diesel,0.0
Honda,Hr,2017.0,122500.0,Grey,1799.0,Automatic,5.0,187500000.0,Petrol,8.0
Toyota,Kijang,2022.0,27500.0,Black,1998.0,Automatic,7.0,359000000.0,Petrol,3.0
Honda,Cr,2018.0,57500.0,Grey,1498.0,Automatic,5.0,315000000.0,Petrol,7.0
Hyundai,Stargazer,2023.0,12500.0,Silver,1497.0,Automatic,7.0,214000000.0,Petrol,2.0
Toyota,Veloz,2023.0,12500.0,Silver,1496.0,Automatic,7.0,227000000.0,Petrol,2.0
Toyota,Avanza,2022.0,27500.0,Black,1329.0,Manual,7.0,165000000.0,Petrol,3.0
Toyota,Kijang,2024.0,12500.0,Black,2393.0,Automatic,8.0,369000000.0,Diesel,1.0
Mercedes,Benz,2023.0,7500.0,Black,1991.0,Automatic,5.0,800000000.0,Petrol,2.0
Hyundai,Stargazer,2022.0,7500.0,Grey,1497.0,Automatic,7.0,205000000.0,Petrol,3.0
Toyota,Fortuner,2019.0,67500.0,Black,2393.0,Automatic,7.0,410000000.0,Diesel,6.0
Hyundai,Stargazer,2023.0,32500.0,Black,1497.0,Automatic,7.0,215000000.0,Petrol,2.0
Mitsubishi,Pajero,2022.0,37500.0,Silver,2442.0,Automatic,7.0,560000000.0,Diesel,3.0
Toyota,Rush,2012.0,137500.0,Silver,1495.0,Automatic,5.0,105000000.0,Petrol,13.0
Mitsubishi,Pajero,2021.0,37500.0,Silver,2442.0,Automatic,7.0,460000000.0,Diesel,4.0
Mitsubishi,Pajero,2019.0,57500.0,Black,2442.0,Automatic,7.0,405000000.0,Diesel,6.0
Honda,Hr,2024.0,12500.0,White,1498.0,Automatic,5.0,350000000.0,Petrol,1.0
Honda,Cr,2019.0,52500.0,Black,1498.0,Automatic,5.0,295000000.0,Petrol,6.0
Wuling,Almaz,2022.0,22500.0,White,1451.0,Automatic,7.0,215000000.0,Petrol,3.0
Honda,Hr,2021.0,52500.0,Black,1497.0,Automatic,5.0,238000000.0,Petrol,4.0
Toyota,Kijang,2011.0,142000.0,Silver,1998.0,Automatic,7.0,125000000.0,Petrol,14.0
Honda,Cr,2018.0,62500.0,White,1498.0,Automatic,5.0,320000000.0,Petrol,7.0
Honda,Cr,2010.0,127500.0,Silver,2354.0,Automatic,5.0,100000000.0,Petrol,15.0
Honda,Br,2017.0,102500.0,Grey,1497.0,Automatic,7.0,156000000.0,Petrol,8.0
Daihatsu,Terios,2019.0,31000.0,Black,1496.0,Manual,7.0,180000000.0,Petrol,6.0
Ford,Everest,2011.0,152500.0,White,2499.0,Automatic,7.0,159000000.0,Diesel,14.0
Toyota,Kijang,2022.0,42500.0,Black,1998.0,Automatic,8.0,389000000.0,Petrol,3.0
Mitsubishi,Pajero,2023.0,17500.0,Black,2442.0,Automatic,7.0,575000000.0,Diesel,2.0
Mg,5,2023.0,7500.0,Grey,1498.0,Automatic,5.0,239000000.0,Petrol,2.0
Honda,Freed,2014.0,112500.0,Black,1497.0,Automatic,7.0,153000000.0,Petrol,11.0
Toyota,Agya,2023.0,27500.0,White,1200.0,Automatic,5.0,162500000.0,Petrol,2.0
Honda,Hr,2015.0,87500.0,Grey,1497.0,Automatic,5.0,160000000.0,Petrol,10.0
Toyota,Kijang,2023.0,22500.0,Black,1998.0,Automatic,7.0,370000000.0,Petrol,2.0
Toyota,Land,2023.0,7500.0,White,3346.0,Automatic,7.0,2275000000.0,Diesel,2.0
Bmw,320I,2017.0,72500.0,Black,1995.0,Automatic,5.0,300000000.0,Petrol,8.0
Toyota,Prius,2023.0,2500.0,Black,1987.0,Automatic,5.0,910000000.0,Hybrid,2.0
Mercedes,Benz,2012.0,97500.0,White,3498.0,Automatic,5.0,269000000.0,Petrol,13.0
Lexus,Lm,2022.0,32500.0,Black,3456.0,Automatic,7.0,1195000000.0,Petrol,3.0
Mitsubishi,Outlander,2013.0,122500.0,White,1998.0,Automatic,5.0,140000000.0,Petrol,12.0
Lexus,Lx,2023.0,12500.0,Black,3445.0,Automatic,4.0,2900000000.0,Petrol,2.0
Porsche,Macan,2016.0,27500.0,Black,1984.0,Automatic,5.0,575000000.0,Petrol,9.0
Porsche,Boxster,2013.0,17500.0,White,2706.0,Automatic,2.0,1150000000.0,Petrol,12.0
Lexus,Rx,2020.0,27500.0,Grey,1998.0,Automatic,5.0,825000000.0,Petrol,5.0
Mitsubishi,Pajero,2023.0,12500.0,Black,2442.0,Automatic,7.0,521000000.0,Diesel,2.0
Ford,Ecosport,2015.0,92500.0,Red,1499.0,Automatic,5.0,99000000.0,Petrol,10.0
Mazda,Cx,2017.0,62500.0,White,2488.0,Automatic,5.0,269000000.0,Petrol,8.0
Honda,Hr,2022.0,27500.0,Silver,1498.0,Automatic,5.0,295000000.0,Petrol,3.0
