URL,Merk,Model,Harga,Tahun Produksi,Jarak Tempuh,Warna,ABS/EBD,Aspiration,Assembled,Auto parking,Aux,Bluetooth,Boot Space (litres),CD,CO2 Emission,Cruise control,Curtain Airbags,Direct Injection,Doors,Engine CC,Engine start,Front Airbags,Front Brakes,Front Rim (inches),Front Suspension,Front Thread,Front Tyre,Fuel Consumption (L/100km),Fuel Tank (litres),Fuel Type,Gear Type,Height (mm),Immobilizer,Kerb Weight (kg),Length (mm),Number of Gears,Other,Parking sensor,Peak Power (hp),Peak Torque (Nm),Radio,Rear Brakes,Rear Rim (inches),Rear Suspension,Rear Thread,Rear Tyre,Seat Capacity,Seat belts,Side Airbags,Stability control,Steering Turn,Steering Type,Top Speed (km/h),Transmission,USB,Wheel Base (mm),Width (mm),Error
https://www.carmudi.co.id/en/for-sale/nissan-x-trail-st-dki-jakarta-cilandak/18021803,Nissan,X Trail St,125000000,2012,137500,Grey,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,,Cruise Control,,Multi-Point Fuel Injection,5,2488,,Airbag - Passenger,Ventilated Discs,17,Independent McPherson Strut Stabilizer Bar,1530,215/60 R17,,65,Petrol,CVT with M-Mode,1685,Engine Immobiliser,1531,4630,,,,167,226,Radio - Analogue,Ventilated Discs,17,Independent Multi-Link Strut Stabilizer Bar,1535,215/60 R17,7,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,5.4,"Rack & Pinion, Power Assist",,Automatic,,2630,1785,
https://www.carmudi.co.id/en/for-sale/mitsubishi-triton-hdx-double-cab-4x4-dki-jakarta-cakung/18021804,Mitsubishi,Triton Hdx Double Cab 4X4,170000000,2017,197500,White,ABS,Turbocharged,Officially Imported,,,,,,,,,Direct FI: Multi Point,4,2477,,Airbag - Passenger,Ventilated Discs,16,Independent Double Wishbone with Coil Spring and S,1520,245/75R16,,75,Diesel,5-Speed MT,1795,Engine Immobiliser,1845,5205,5,,,110,200,,Drums,16,Leaf Springs,1515,245/75R16,5,,,,5.9,Rack and Pinion with Hydraulic Power Assist,,Manual,,3000,1785,
https://www.carmudi.co.id/en/for-sale/wuling-air-ev-long-range-dki-jakarta-penjaringan/18021806,Wuling,Air Ev Long Range,170000000,2023,7500,Blue,ABS,,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,640,,28,Cruise Control,Airbags - Head for 1st Row,Direct Injection,3,,Starter Button,,Discs,20,MacPherson strut suspension,1665,255/50,,71,Electric,8-speed automatic,1771,Engine Immobiliser,,4953,8,,Park Distance Control - Rear,462,709,Radio - Analogue,Discs,20,Multi-link rear suspension,1667,255/50,4,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,11.8,Electric Power Steering,,Automatic,Audio - Aux Input USB Socket,,2008,
https://www.carmudi.co.id/en/for-sale/suzuki-xl7-zeta-dki-jakarta-fatmawati/18018607,Suzuki,Xl7 Zeta,205000000,2023,7500,White,ABS,Naturally Aspirated,,,,,153,,,,,Multi-Point Fuel Injection,5,1500,Starter Button,,Ventilated Discs,16,mac pherson strut,1515,,,45,Petrol,4 speed automatic,1710,,,4450,4,,,104.7,138,,Drums,16,torsion bar,1530,,7,,,Electronic Stability Control,5.1,rack and pinion,,Automatic,,2740,1775,
https://www.carmudi.co.id/en/for-sale/daihatsu-gran-max-mini-bus-d-ps-dki-jakarta-kramat-jati/18014967,Daihatsu,Gran Max Mini Bus D Ps,115000000,2017,7500,White,,Naturally Aspirated,,,,,,,,,,Electronic Fuel Injection (EFI),5,1495,,,Ventilated Discs,13,McPherson struts with per keong,1460,165 R 13,,43,Petrol,5-speed Manual,1900,,1840,4045,5,,,97,134,,Drums,13,"5 Links, rigid -axle with per keong",1440,165 R 13,9,,,,9.4,Rack & pinion  with power streering,,Manual,,2650,1665,
https://www.carmudi.co.id/en/for-sale/daihatsu-xenia-r-dki-jakarta-kelapa-gading-pegangsaan-dua/18004133,Daihatsu,Xenia R,180000000,2022,112500,Grey,ABS,Naturally Aspirated,,,,,,,,,,Electronic Fuel Injection (EFI),5,1329,,Airbag - Passenger,Ventilated Discs,R 15,Mac pherson strut,1515,185/65 R 15,,43,Petrol,CVT,1690,Engine Immobiliser,1115,4395,6,,Park Distance Control - Rear,97.9,122,,Drums,R 15,Torsion Beam,1510,185/65 R 15,7,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,9.8,Rack&pinion with electric power steering,,Automatic,Audio - Aux Input USB Socket,2750,1730,
https://www.carmudi.co.id/en/for-sale/suzuki-carry-pick-up-flat-deck-dki-jakarta-kramat-jati/18007120,Suzuki,Carry Pick Up Flat Deck,128000000,2022,7500,Black,,Naturally Aspirated,,,,,,,,,,Multi-Point Fuel Injection,2,1500,,,Discs,,MacPherson Struct,,,,43,Petrol,,,,,,,,,,135,,Drums,,Leaf Rigid Axle,,,3,,,,,Rack and Pinion,,Manual,,,,
https://www.carmudi.co.id/en/for-sale/ford-ecosport-trend-dki-jakarta-pesanggarahan/18002261,Ford,Ecosport Trend,90000000,2016,157500,White,ABS,Naturally Aspirated,,,,,,,,,,Electronic Fuel Injection (EFI),5,1499,,Airbag - Passenger,,,MacPherson Strut,1519,,,52,Petrol,Automatic,1708,Engine Immobiliser,1266,4245,6,,,110,142,,,,Semi-independent with coil spring,1524,,5,,,,10.6,,,Automatic,,2521,2054,
https://www.carmudi.co.id/en/for-sale/mitsubishi-pajero-sport-dakar-4x2-dki-jakarta-pasar-rebo/18002259,Mitsubishi,Pajero Sport Dakar 4X2,480000000,2023,112500,Black,,Turbocharged,,,,,,,,,Airbags - Head for 1st Row,,5,2442,,,Ventilated discs,R 18,Double Wishbone with Coil Spring,,265/60  R 18,,68,Diesel,8-speed Automatic,1835,Engine Immobiliser,,4825,8,,,181,430,,Ventilated discs,R 18,Double Wishbone type with Coil Spring,,265/60  R 18,7,Seatbelt - Pretensioners 1st Row (Front),,,,,,Automatic,,,1815,
https://www.carmudi.co.id/en/for-sale/wuling-almaz-rs-pro-dki-jakarta-kebon-jeruk/18002113,Wuling,Almaz Rs Pro,218000000,2021,32500,Red,ABS,Turbocharged,,,,,,,,Cruise Control,,,5,1451,,Airbag - Passenger,Discs,R 17,Mac pherson struts,1554,215 / 60 R 17,,,Petrol,CVT,1760,Engine Immobiliser,,4655,,,Park Distance Control - Rear,140,250,,Discs,R 17,Multi-Link Independent,1549,215 / 60 R 17,7,,,,,Rack & pinion with Electric Power streering,,Automatic,,2750,1835,
https://www.carmudi.co.id/en/for-sale/hyundai-creta-prime-dki-jakarta-pesanggarahan/18002120,Hyundai,Creta Prime,280000000,2022,27500,Red,ABS,Naturally Aspirated,,,,Bluetooth,416,,,Cruise Control,Airbags - Head for 1st Row,Indirect FI: Multi Point,5,1497,Starter Button,,Ventilated Discs,17,MacPherson Strut,1572,215/60R17,,,Petrol,IVT,1630,Engine Immobiliser,,4315,,,,115,144,Radio - Analogue,Discs,17,Coupled Torsion Beam Axle (CTBA),1576,215/60R17,5,,,Electronic Stability Control,,Column - Motor Driven Power Steering (C-MDPS),,Automatic,Audio - Aux Input USB Socket,2610,1790,
https://www.carmudi.co.id/en/for-sale/honda-jazz-dki-jakarta-cilandak/18002112,Honda,Jazz,105000000,2011,162500,Silver,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),,384,,,,,Fuel Injection,5,1497,,,Ventilated Discs,15,McPherson strut,1490,175/65 R 15,,42,Petrol,5-speed,1525,Engine Immobiliser,,3900,5,,,120,145,Radio - Analogue,Discs,15,H-Shape Torsion Beam,1475,175/65 R 15,5,,,,9.4,Rack & pinion with electric power steering,,Automatic,Audio - Aux Input USB Socket,2500,1695,
https://www.carmudi.co.id/en/for-sale/toyota-kijang-innova-venturer-dki-jakarta-duren-sawit/18002117,Toyota,Kijang Innova Venturer,415000000,2020,77500,Grey,ABS,Turbocharged,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,,,,Airbags - Head for 1st Row,Direct Injection,5,2393,,,Ventilated Discs,17,Double Wishbone with Coil Spring and Stabilizer,1540,215/55 R17,,,Diesel,6 Speed A/T with Sport Sequential Switchmatic,1795,Engine Immobiliser,,4735,6,,Park Distance Control - Rear,149,360,Radio - Analogue,Drums,17,4 Link with Coil Spring and Lateral Road,1540,215/55 R17,7,,,Electronic Stability Control,,Power assisted rack and pinion,,Automatic,Audio - Aux Input USB Socket,2750,1830,
https://www.carmudi.co.id/en/for-sale/toyota-soluna-xli-dki-jakarta-kebon-jeruk/18001957,Toyota,Soluna Xli,37000000,2003,147500,Black,,Naturally Aspirated,,,,,,,,,,Electronic Fuel Injection (EFI),4,1498,,,Discs,13,MacPherson strut with coil spring & stabilizer,1420,175/70,,,Petrol,5 speed manual,1380,,880,4175,5,,,,,,Drums,13,Torsion beam with coil spring & stabilizer,1405,175/70,5,,,,,,,Manual,,2380,1660,
https://www.carmudi.co.id/en/for-sale/toyota-rush-s-dki-jakarta-tomang/18001961,Toyota,Rush S,115000000,2015,137500,Black,,Naturally Aspirated,,,,,,,,,,Electronic Fuel Injection (EFI),5,1495,,,Discs,235/60R16,Macpherson strut with coil spring and stabilizer,1445,,,45,Petrol,5 speed manual,,,1185,4420,5,,,109,14,,Drums,,4 links with coil spring and lateral rod,1480,235/60R16,7,,,,,Rack & Opinion with electric power steering,,Manual,,2685,1745,
https://www.carmudi.co.id/en/for-sale/honda-brio-satya-e-dki-jakarta-kramat-jati/18001955,Honda,Brio Satya E,155000000,2022,37500,White,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,,,,Indirect FI: Multi Point,5,1199,,Airbag - Passenger,Ventilated Discs,14,MacPherson Strut,1480,175/65 R14,,35,Petrol,CVT with earth dreams technology,1485,Engine Immobiliser,,3800,5,,,90,110,Radio - Analogue,Drums,14,H-Shape Torsion Beam,1465,175/65 R14,5,Seatbelt - Pretensioners 1st Row (Front),,,,Rack & Pinion with Electric Power Steering,,Automatic,Audio - Aux Input USB Socket,2405,1680,
https://www.carmudi.co.id/en/for-sale/toyota-fortuner-vrz-gr-sport-4x2-dki-jakarta-makasar/18001958,Toyota,Fortuner Vrz Gr Sport 4X2,465000000,2021,47500,Black,ABS,Turbocharged,,,,Bluetooth,,CD Player,,Cruise Control,,Fuel injection,5,2393,Starter Button,,Ventilated Discs,18,Double Wishbone with Coil Spring & Stabilizer,1545,265/60,,80,Diesel,6-Speed Automatic with Sport Sequential Switchmati,1835,,,4795,,,,150,400,Radio - Analogue,Ventilated Discs,18,4-Link with Lateral Rod,1550,265/60,7,,Airbags - Side for 1st Row,Electronic Stability Control,,,,Automatic,,2745,1855,
https://www.carmudi.co.id/en/for-sale/daihatsu-ayla-m-dki-jakarta-cipayung/18001962,Daihatsu,Ayla M,85000000,2019,102500,Red,,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),,,CD Player,,,,,5,998,,,Ventilated Discs,13,Mac Phearson strut dengan per keong and stabiliser,1420,155/80 R 13,,33,Petrol,4-speed Automatic,1520,,790,3640,4,,,65,86,Radio - Analogue,Drums,13,semi independent Torsion axle beam dengan per keon,1415,155/80 R 13,5,,,,8.8,Rack & pinion dengan electric power steering,,Automatic,Audio - Aux Input USB Socket,2455,1600,
https://www.carmudi.co.id/en/for-sale/honda-hr-v-prestige-dki-jakarta-matraman/18001825,Honda,Hr V Prestige,200000000,2015,107500,Grey,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,,Cruise Control,Airbags - Head for 1st Row,Fuel Injection,5,1799,Starter Button,,Ventilated Discs,17,MacPherson Strut,1535,215/55 R17,,50,Petrol,CVT,1580,Engine Immobiliser,1306,4294,,,,139,169,Radio - Analogue,Discs,17,H-shape Torsion Beam,1540,215/55 R17,5,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,,Rack & pinion with electric power steering,,Automatic,Audio - Aux Input USB Socket,2610,1772,
https://www.carmudi.co.id/en/for-sale/hyundai-kona-signature-long-range-dki-jakarta-pancoran/18001822,Hyundai,Kona Signature Long Range,415000000,2024,12500,Red,ABS,,,,,Bluetooth,,,,Cruise Control,Airbags - Head for 1st Row,,5,,Starter Button,,Ventilated Discs,19,MacPherson Strut,,235/45,,,Electric,Single Speed Reduction Gear,1580,,,4355,,,,217,255,Radio - Analogue,Discs,19,Multi-Link,1589,235/45,5,,,,,,,Automatic,Audio - Aux Input USB Socket,2660,1825,
https://www.carmudi.co.id/en/for-sale/bmw-320i-sport-dki-jakarta-kemayoran/18001694,Bmw,320I Sport,235000000,2014,27500,Black,,Turbocharged,,,,,,,,,Airbags - Head for 1st Row,Direct FI,4,1997,,,Ventilated Discs,17,Double-joint spring strut axle,,225/50 R17,,60,Petrol,6-speed Automatic,1429,,,4624,6,,,184,270,,Discs,17,Five-link axle,,225/50 R17,5,,,,,Rack and Pinion,235,Automatic,,2810,2031,
https://www.carmudi.co.id/en/for-sale/hyundai-creta-prime-dki-jakarta-tebet/18001285,Hyundai,Creta Prime,275000000,2023,22500,Red,ABS,Naturally Aspirated,,Parking Assistance - Fully Automated,,,,,,Cruise Control,,,5,1497,,,Ventilated Discs,17,MacPherson Strut,1572,215/60R17,,,Petrol,IVT,1630,Engine Immobiliser,,4315,,,,115,1438,,Discs,17,Coupled Torsion Beam Axle (CTBA),1576,215/60R17,5,,,Electronic Stability Control,,Column - Motor Driven Power Steering (C-MDPS),,Automatic,,2610,1790,
https://www.carmudi.co.id/en/for-sale/toyota-agya-gr-sport-2-tone-dki-jakarta-kramat-jati/18001284,Toyota,Agya Gr Sport 2 Tone,187000000,2023,17500,Red,ABS,Naturally Aspirated,,,,,,,,,,,5,1200,,Airbag - Passenger,Ventilated discs,,,,,,,Petrol,CVT,1505,Engine Immobiliser,,3830,,,Park Distance Control - Rear,88,113,,Drums,,,,,5,,,Electronic Stability Control,,,,Automatic,,2525,1665,
https://www.carmudi.co.id/en/for-sale/daihatsu-xenia-x-deluxe-dki-jakarta-duren-sawit/18001287,Daihatsu,Xenia X Deluxe,135000000,2016,117500,Brown,,Naturally Aspirated,,,,,,CD Player,,,,Electronic Fuel Injection (EFI),5,1329,,Airbag - Passenger,Discs,14,Mac Pherson Struts with per keong and stabilizer,1425,185/70R14,,45,Petrol,Manual 5-speed,4140,,1680,1660,5,,Park Distance Control - Rear,97,121,,Drums,14,"5-link, rigid-axle and per keong",1435,185/70R14,7,Seatbelt - Pretensioners 1st Row (Front),,,9.4,Rack and Pinion,,Manual,Audio - Aux Input USB Socket,2655,1695,
https://www.carmudi.co.id/en/for-sale/honda-brio-rs-special-edition-dki-jakarta-pancoran/18000642,Honda,Brio Rs Special Edition,130000000,2017,72500,Orange,ABS,Naturally Aspirated,,,,,,CD Player,,,,Fuel Injection,5,1199,,Airbag - Passenger,Ventilated Discs,15,MacPherson Strut,1475,185/55 R15,,35,Petrol,CVT,1485,,,3640,,,,90,110,Radio - Analogue,Drums,15,H-shape torsion beam,1460,185/55 R15,5,Seatbelt - Pretensioners 1st Row (Front),,,,,,Automatic,Audio - Aux Input USB Socket,2345,1680,
https://www.carmudi.co.id/en/for-sale/honda-mobilio-rs-dki-jakarta-duren-sawit/17994295,Honda,Mobilio Rs,140000000,2019,147500,Silver,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,,,,Fuel Injection,5,1496,,Airbag - Passenger,Ventilated Discs,15,MacPherson Strut,1472,185/65 R15,,42,Petrol,CVT with Earth Dreams Technology,1603,Engine Immobiliser,,4398,,,,118,145,Radio - Analogue,Drums,15,H-Shape Torsion Beam,1475,185/65 R15,7,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,,Electric Power Steering,,Automatic,Audio - Aux Input USB Socket,2650,1683,
https://www.carmudi.co.id/en/for-sale/suzuki-jimny-dki-jakarta-pesanggarahan/17997691,Suzuki,Jimny,65000000,1990,12500,White,,Naturally Aspirated,,,,,,,,,,,3,1000,,,Discs,15,leaf spring with double action smoke slider,,250/70 R15,,40,Petrol,4 Speed Manual,1680,,890,3430,4,,,50,74,,Discs,15,leaf spring with single action slide,,250/70 R15,4,,,,9.8,,105,Manual,,2030,1460,
https://www.carmudi.co.id/en/for-sale/mercedes-benz-glb200-progressive-line-dki-jakarta-cempaka-putih/17993900,Mercedes,Benz Glb200 Progressive Line,600000000,2020,27500,Black,,Turbocharged,,Parking Assistance - Fully Automated,,Bluetooth,,,171,Cruise Control,,Direct FI,5,1332,,,Ventilated Discs,18,MacPherson Strut,,235/55R18,7.5,52,Petrol,7G-DCT Automatic,1692,,1640,4634,7,Audio - Controls on Steering Column,Park Distance Control - Rear,163,250,,Ventilated Discs,18,Multi-link,,235/55R18,7,,,,,Rack and Pinion,207,Automatic,,2829,2020,
https://www.carmudi.co.id/en/for-sale/mitsubishi-xpander-ultimate-dki-jakarta-cempaka-putih/17991975,Mitsubishi,Xpander Ultimate,190000000,2017,67500,Grey,ABS,Naturally Aspirated,,,,,,,,,,,5,1499,,,Discs,16,Macpherson Strut Coil Spring,,205/55 R16,,45,Petrol,4 Speed A/T,1700,Engine Immobiliser,1780,4475,4,,,104,141,,Drums,16,Torsion Beam,,205/55 R16,7,,,,5.2,,,Automatic,,2775,1750,
https://www.carmudi.co.id/en/for-sale/mitsubishi-xpander-rockford-fosgate-black-edition-dki-jakarta-cilandak/17991976,Mitsubishi,Xpander Rockford Fosgate Black Edition,205000000,2021,67500,White,ABS,Naturally Aspirated,,,,Bluetooth,,,,,,,5,1499,Starter Button,Airbag - Passenger,Discs,16,MacPherson Strut with Coil Spring,,205/55 R16,,45,Petrol,4-Speed A/T,1730,,,4475,4,Audio - Controls on Steering Column,,104,141,Radio - Analogue,Drums,16,Torsion Beam,,205/55 R16,7,,,,,Rack & Pinion,,Automatic,Audio - Aux Input USB Socket,2775,1750,
https://www.carmudi.co.id/en/for-sale/toyota-kijang-innova-g-dki-jakarta-cempaka-putih/17991573,Toyota,Kijang Innova G,227000000,2019,87500,Black,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,,,,,Fuel injection,5,1998,,Airbag - Passenger,Ventilated Discs,16,Double wishbone with coil spring and stabilizer,1540,205/65 R16,,,Petrol,6-Speed A/T with Sport Sequential Switchmatic,1795,,,4735,6,,,139,183,,Drums,16,4 Link with coil spring and lateral rod,1540,205/65 R16,8,,,,,,,Automatic,Audio - Aux Input USB Socket,2750,1830,
https://www.carmudi.co.id/en/for-sale/suzuki-ertiga-gl-dki-jakarta-kebon-jeruk/17991577,Suzuki,Ertiga Gl,88000000,2012,102500,Silver,,Naturally Aspirated,,,,,,,,,,Multi-Point Fuel Injection,5,1373,,,Ventilated discs,R15,MacPherson Strut with coil spring,1480,185/65 R15,,45,Petrol,5-speed Manual,1685,,1175,4265,5,,,95,130,Radio - Analogue,Drums,R15,Torsion beam with coil spring,1490,185/65 R15,7,,,,5.2,Rack & pinion,,Manual,Audio - Aux Input USB Socket,2740,1695,
https://www.carmudi.co.id/en/for-sale/lexus-rx-300-luxury-dki-jakarta-kebayoran-baru/17991580,Lexus,Rx 300 Luxury,619000000,2018,92500,Black,,Turbocharged,,,,,,,,,,,5,1998,,,Ventilated Discs,20,Independent MacPherson Strut,,235/55 R20,,,Petrol,6-Speed Automatic,1690,,1890,4890,6,,,235,350,,Ventilated Discs,20,Independent Double Wishbone,,235/55 R20,5,,,,,,200,Automatic,,2790,1895,
https://www.carmudi.co.id/en/for-sale/daihatsu-ayla-r-ads-dki-jakarta-pasar-minggu/17991574,Daihatsu,Ayla R Ads,172000000,2024,2500,Red,ABS,Naturally Aspirated,,,,,,,,,,Electronic Fuel Injection (EFI),5,1198,,,Ventilated Discs,14,Mac Phearson strut dengan coil spring,1465,175/65 R 14,,36,Petrol,4-speed Automatic,1515,,875,3760,4,,,88,113,,Drums,14,Torsion axle beam dengan coil spring,1460,175/65 R 14,5,,,Electronic Stability Control,8.8,Rack & pinion dengan electric power steering,,Automatic,,2525,1665,
https://www.carmudi.co.id/en/for-sale/toyota-corolla-cross-hybrid-dki-jakarta-cilandak/17991582,Toyota,Corolla Cross Hybrid,399000000,2022,27500,Red,ABS,Naturally Aspirated,Locally Built,,,,,,,,,Electronic Fuel Injection (EFI),5,1798,,Airbag - Passenger,Ventilated Discs,18,McPherson Strut,,225/50 R18,,36,Hybrid,CVT,1620,,1385,4460,,,,98,142,,Discs,18,Torsion Beam,,225/50 R18,5,,,Electronic Stability Control,,Electric Power Steering (EPS),,Automatic,,2640,1825,
https://www.carmudi.co.id/en/for-sale/mitsubishi-pajero-sport-dakar-4x2-dki-jakarta-permata-puri-media/17463467,Mitsubishi,Pajero Sport Dakar 4X2,373000000,2017,107500,Black,ABS,Turbocharged,,,,Bluetooth,,CD Player,,,,Direct Injection,5,2442,Starter Button,Airbag - Passenger,Ventilated Discs,18,"Double Wishbone type, Coil Spring",,265/60 R 18,,68,Diesel,8-speed Automatic,1805,Engine Immobiliser,2030,4785,8,Audio - Controls on Steering Column,,181,430,Radio - Analogue,Ventilated Discs,18,"3 link type Rigid Axle, coil spring",,265/60 R 18,7,Seatbelt - Pretensioners 1st Row (Front),,,11.2,Rack and Pinion,,Automatic,Audio - Aux Input USB Socket,2800,1815,
https://www.carmudi.co.id/en/for-sale/honda-br-v-prestige-honda-sensing-dki-jakarta-tanjung-duren/17991463,Honda,Br V Prestige Honda Sensing,248000000,2022,47500,Black,ABS,Naturally Aspirated,,,,Bluetooth,,,,,Airbags - Head for 1st Row,Fuel Injection,5,1498,Starter Button,,Ventilated Discs,17,MacPherson strut,1540,215 / 55 R 17,,,Petrol,Continuously Variable Transmission,1685,Engine Immobiliser,,4490,7,,Park Distance Control - Rear,121,145,Radio - Analogue,Drums,17,H-Shape Torsion Beam,1540,215 / 55 R 17,7,,,Electronic Stability Control,,,,Automatic,Audio - Aux Input USB Socket,2700,1780,
https://www.carmudi.co.id/en/for-sale/toyota-kijang-innova-g-dki-jakarta-cilandak/17991466,Toyota,Kijang Innova G,320000000,2019,107500,Grey,ABS,Turbocharged,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,,,,,Fuel injection,5,2393,,Airbag - Passenger,Ventilated Discs,16,Double wishbone with coil spring and stabilizer,1540,205/65 R16,,,Diesel,6-Speed A/T with Sport Sequential Switchmatic,1795,,,4735,6,,,149,360,,Drums,16,4 Link with coil spring and lateral rod,1540,205/65 R16,8,,,,,,,Automatic,Audio - Aux Input USB Socket,2750,1830,
https://www.carmudi.co.id/en/for-sale/honda-mobilio-rs-dki-jakarta-menteng/17991464,Honda,Mobilio Rs,170000000,2018,42500,Grey,ABS,Naturally Aspirated,,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,CD Player,,,,Fuel Injection,5,1496,,Airbag - Passenger,Ventilated Discs,15,MacPherson Strut,1472,185/65 R15,,42,Petrol,CVT with Earth Dreams Technology,1603,Engine Immobiliser,,4398,,,,118,145,Radio - Analogue,Drums,15,H-Shape Torsion Beam,1475,185/65 R15,7,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,,Electric Power Steering,,Automatic,Audio - Aux Input USB Socket,2650,1683,
https://www.carmudi.co.id/en/for-sale/toyota-alphard-x-dki-jakarta-makasar/17973608,Toyota,Alphard X,490000000,2019,297500,Black,,Naturally Aspirated,,,,,,,,,,Electronic Fuel Injection (EFI),5,2494,,,Ventilated discs,R 18,Mac pherson struts,1575,235 / 50 R 18,,75,Petrol,CVT,1895,,,4945,9,,,180,234,,Ventilated discs,R 18,Double Wishbone  with Torsion Bar,1600,235 / 50 R 18,7,,,,,Rack & pinion  wirh Electric Power streering,,Automatic,,3000,1850,
https://www.carmudi.co.id/en/for-sale/mitsubishi-xpander-exceed-dki-jakarta-mampang-prapatan/17897167,Mitsubishi,Xpander Exceed,183000000,2021,67500,Black,ABS,Naturally Aspirated,Locally Built,,Audio - Aux Input Socket (MP3/CD/Cassette),Bluetooth,,,,Cruise Control,,,5,1499,,Airbag - Passenger,Discs,16,MacPherson Strut,,205/55 R16,,45,Petrol,CVT,1750,Engine Immobiliser,,4475,,,Park Distance Control - Rear,104,141,Radio - Analogue,Drums,16,Torsion Beam,,205/55 R16,7,Seatbelt - Pretensioners 1st Row (Front),,Electronic Stability Control,5.2,Rack and Pinion,,Automatic,Audio - Aux Input USB Socket,2775,1750,
https://www.carmudi.co.id/en/for-sale/toyota-veloz-q-tss-dki-jakarta-matraman/17983339,Toyota,Veloz Q Tss,225000000,2021,32500,White,ABS,Naturally Aspirated,,,,,,,,Cruise Control,,Electronic Fuel Injection (EFI),5,1496,,Airbag - Passenger,,R 17,MacPherson Strut,1515,205/50 R17,,43,Petrol,CVT,1700,Engine Immobiliser,,4475,,,Park Distance Control - Rear,106,14,,,R 17,Torsion Beam,1510,205/50 R17,7,,,Electronic Stability Control,,,,Automatic,,2750,1750,
https://www.carmudi.co.id/en/for-sale/toyota-kijang-innova-g-dki-jakarta-cengkareng/17983183,Toyota,Kijang Innova G,340000000,2021,67500,Silver,ABS,Turbocharged,,,,Bluetooth,,,,,,Fuel injection,5,2393,,Airbag - Passenger,Ventilated Discs,16,Double wishbone with coil spring and stabilizer,1540,205/65 R16,,55,Diesel,6-Speed A/T with Sport Sequential Switchmatic,1795,,,4735,6,Audio - Controls on Steering Column,,149,360,,Drums,16,4 Link with coil spring and lateral rod,1540,205/65 R16,8,,,Electronic Stability Control,,Power assisted rack and pinion,,Automatic,Audio - Aux Input USB Socket,2750,1830,
